participant,trial_index,chart category,chart name,has dots,has median,jitter,group,response time (s),rating,location pvalue,spread pvalue,nonnormality pvalue,Kolmogorov-Smirnov distance,Wasserstein distance,Wasserstein spearman
P60a450b853a878,48,Bands,central bands,0,1,random,prolific,1.757,3,0.000011060123416673,0.801097434195495,0.124916786993531,0.42,0.69177304964539,0.591293255537146
P60a450b853a878,49,Dot,dot plot with median,1,1,wilkinson,prolific,1.849,1,0.989079021534004,0.699095957687477,0.0172589156250409,0.16,0.175009671179884,0.591293255537146
P60a450b853a878,50,Violin,violin plot,0,0,wilkinson,prolific,2.794,4,0.636093315926823,0.000778366051686685,0.222286434049203,0.2,0.373416149068323,0.591293255537146
P60a450b853a878,51,Violin,violin plot,0,0,random,prolific,1.433,1,0.925665512417272,0.913800957856451,0.00616552886885318,0.14,0.177664233576642,0.591293255537146
P60a450b853a878,52,Bands,central bands,0,1,beeswarm,prolific,1.666,2,0.20345323488764,0.00448523312485971,0.224674926523816,0.24,0.43181049069374,0.591293255537146
P60a450b853a878,53,Box,range bar,0,1,wilkinson,prolific,1.497,1,0.642602006258565,0.00485808549012723,0.122022445391034,0.16,0.304101910828025,0.591293255537146
P60a450b853a878,54,Box,range bar,0,1,wilkinson,prolific,1.542,4,0.00000274415529588623,0.683522296417551,0.3104270081169,0.4,0.654214390602056,0.591293255537146
P60a450b853a878,55,Box,range bar,0,1,random,prolific,1.772,1,0.451468321781696,0.119842001461557,0.018760415533892,0.12,0.228341708542714,0.591293255537146
P60a450b853a878,56,Bands,central bands,0,1,wilkinson,prolific,1.769,3,0.0213084703870396,0.562100230270795,0.00622605649282546,0.36,0.379090909090909,0.591293255537146
P60a450b853a878,57,Violin,violin plot with median,0,1,density random,prolific,1.379,3,0.0184008723028504,0.249672765898391,0.370033231366575,0.28,0.415349887133183,0.591293255537146
P60a450b853a878,58,Dot,dot plot,1,0,beeswarm,prolific,2.24,1,0.00123036988701597,0.255560208158127,0.657117405950972,0.28,0.486700854700855,0.591293255537146
P60a450b853a878,59,Dot,dot plot,1,0,random,prolific,0.82,1,0.983747875180517,0.332435298159643,0.191130221200878,0.14,0.130258449304175,0.591293255537146
P60a450b853a878,60,Violin,violin plot with dots,1,0,wilkinson,prolific,2.291,4,0.000176392080693866,0.581642861142252,0.508094035356631,0.36,0.50131621187801,0.591293255537146
P60a450b853a878,61,Box,range bar,0,1,wilkinson,prolific,1.459,3,0.954162729337657,0.00000000653464349298361,0.00021861999432002,0.28,0.376926952141058,0.591293255537146
P60a450b853a878,62,Dot,dot plot,1,0,density random,prolific,1.407,1,0.977578975190666,0.232365087892668,0.405493562202778,0.14,0.136588628762542,0.591293255537146
P60a450b853a878,63,Dot,dot plot with median,1,1,density random,prolific,0.688,1,0.0427787976093428,0.380284110479227,0.0435819150882741,0.18,0.280492307692308,0.591293255537146
P60a450b853a878,64,Dot,dot plot,1,0,wilkinson,prolific,1.506,3,0.583941129602203,0.00000000221457674420833,0.000057584948503959,0.38,0.418360655737705,0.591293255537146
P60a450b853a878,65,Bands,central bands,0,1,wilkinson,prolific,1.328,4,0.0246828967106116,0.00776681580109884,0.00939705637674255,0.3,0.285664233576642,0.591293255537146
P60a450b853a878,66,Violin,violin plot with dots,1,0,random,prolific,1.224,4,0.802535501263618,0.2997701856796,0.0355932895518096,0.14,0.165867620751342,0.591293255537146
P60a450b853a878,67,Dot,dot plot with median,1,1,beeswarm,prolific,1.001,4,0.209689921971408,0.000020417007975837,0.0167127043254618,0.34,0.427836611195159,0.591293255537146
P60a450b853a878,68,Box,range bar,0,1,beeswarm,prolific,1.594,2,0.0836027576173537,0.366901962559407,0.0364158741053828,0.2,0.298120805369127,0.591293255537146
P60a450b853a878,69,Violin,violin plot,0,0,density random,prolific,1.634,1,0.481506016606184,0.000000726270338091695,0.000410932326427674,0.28,0.298280542986425,0.591293255537146
P60a450b853a878,70,Violin,violin plot with median,0,1,random,prolific,0.577,1,0.894566472144161,0.233555219535313,0.67741129262963,0.12,0.129049180327869,0.591293255537146
P60a450b853a878,71,Box,range bar,0,1,density random,prolific,2.105,3,0.0112810283265203,0.00339124874313934,0.0840225726382775,0.34,0.33,0.591293255537146
P60a450b853a878,72,Dot,dot plot,1,0,wilkinson,prolific,1.412,1,0.73887527409133,0.506361976304512,0.475276966509289,0.1,0.120072332730561,0.591293255537146
P60a450b853a878,73,Bands,central bands,0,1,density random,prolific,2.098,1,0.613411099918908,0.0250688278177114,0.794246682452027,0.2,0.208720930232558,0.591293255537146
P60a450b853a878,74,Bands,central bands,0,1,beeswarm,prolific,0.845,1,0.516170673992253,0.00176976742332968,0.117638761116517,0.26,0.431304347826087,0.591293255537146
P60a450b853a878,75,Violin,violin plot with median,0,1,wilkinson,prolific,1.474,3,0.408630326912576,0.111347529103829,0.309455483241266,0.16,0.235066666666667,0.591293255537146
P60a450b853a878,76,Box,range bar,0,1,beeswarm,prolific,1.328,4,0.0000310832637964165,0.994127380513686,0.116694407613396,0.42,0.631351351351351,0.591293255537146
P60a450b853a878,77,Dot,dot plot with median,1,1,density random,prolific,0.821,4,0.00000637654961721523,0.469886651772945,0.535971012838314,0.4,0.704511278195488,0.591293255537146
P60a450b853a878,78,Box,range bar,0,1,density random,prolific,0.629,4,0.000000160234547630367,0.335788028641372,0.546087462311178,0.44,0.733810264385692,0.591293255537146
P60a450b853a878,79,Violin,violin plot,0,0,wilkinson,prolific,1.658,1,0.246720921423313,0.00577996113874191,0.539401140009602,0.22,0.2746699875467,0.591293255537146
P60a450b853a878,80,Box,range bar,0,1,random,prolific,1.513,2,0.380400854468361,0.849517104915069,0.161300588284168,0.12,0.129591474245115,0.591293255537146
P60a450b853a878,81,Bands,central bands,0,1,beeswarm,prolific,1.747,2,0.860268305863497,0.674241739953937,0.00238798605911277,0.16,0.231571675302245,0.591293255537146
P60a450b853a878,82,Violin,violin plot,0,0,density random,prolific,1.392,1,0.541599992656685,0.000657769778478201,0.0116935471325139,0.24,0.239619952494062,0.591293255537146
P60a450b853a878,83,Bands,central bands,0,1,random,prolific,1.658,1,0.0962256933894705,0.487163853821743,0.115963487553155,0.14,0.230223752151463,0.591293255537146
P60a450b853a878,84,Violin,violin plot with box,0,0,beeswarm,prolific,1.278,4,0.00000257888493226943,0.26053027540432,0.00521580643505214,0.54,0.600418535127055,0.591293255537146
P60a450b853a878,85,Dot,dot plot,1,0,beeswarm,prolific,1.244,3,0.978853237373065,0.0497219571343086,0.00873557391906099,0.2,0.159066147859922,0.591293255537146
P60a450b853a878,86,Bands,central bands,0,1,density random,prolific,2.297,4,0.00159768073159428,0.269106159294538,0.216099811403059,0.3,0.461009345794392,0.591293255537146
P60a450b853a878,87,Dot,dot plot with median,1,1,density random,prolific,1.521,1,0.181917161445486,0.969351481910366,0.0124839583648329,0.16,0.250917647058823,0.591293255537146
P60a450b853a878,88,Dot,dot plot,1,0,beeswarm,prolific,1.513,2,0.608107569011435,0.781277064649749,0.2085427762441,0.2,0.150382513661202,0.591293255537146
P60a450b853a878,89,Violin,violin plot with dots,1,0,random,prolific,1.113,2,0.741465637065936,0.235907719711214,0.208487397588264,0.12,0.122261712439418,0.591293255537146
P60a450b853a878,90,Bands,central bands,0,1,beeswarm,prolific,1.195,4,0.878170531575802,0.231967220766377,0.0657623614882012,0.14,0.146382978723404,0.591293255537146
P60a450b853a878,91,Bands,central bands,0,1,wilkinson,prolific,1.124,4,0.0000879927388941493,0.581642861142254,0.508094035356641,0.34,0.580992907801419,0.591293255537146
P60a450b853a878,92,Violin,violin plot with median,0,1,beeswarm,prolific,2.333,4,0.000000160234547630367,0.335788028641372,0.546087462311178,0.44,0.733810264385692,0.591293255537146
P60a450b853a878,93,Dot,dot plot,1,0,density random,prolific,1.692,3,0.0000000594280307186779,0.0861626031786411,0.220311081096417,0.52,0.734125,0.591293255537146
P60a450b853a878,94,Dot,dot plot,1,0,beeswarm,prolific,2.249,2,0.681153384389629,0.000528212911949266,0.063338799499211,0.24,0.400560224089636,0.591293255537146
P60a450b853a878,95,Violin,violin plot with dots,1,0,random,prolific,2.213,3,0.0558559038145452,0.819569815284445,0.000118362932350411,0.22,0.375967741935484,0.591293255537146
P60a450b853a878,96,Dot,dot plot with median,1,1,density random,prolific,1.039,4,0.0000000103731818690278,0.130725017921666,0.415258995693063,0.52,0.754030874785592,0.591293255537146
P60a450b853a878,97,Box,range bar,0,1,beeswarm,prolific,0.874,4,0.392326478420852,0.00000000572587577352124,0.00137506935650876,0.34,0.417902097902098,0.591293255537146
P60a450b853a878,98,Bands,central bands,0,1,random,prolific,1.462,1,0.845948717774022,0.00315954806980234,0.0569872042287787,0.18,0.268729927007299,0.591293255537146
P60a450b853a878,99,Violin,violin plot with median,0,1,wilkinson,prolific,1.622,3,0.0000000072143568896621,0.130725017921666,0.415258995693047,0.54,0.889156626506024,0.591293255537146
P65e08c4af3ab08,0,Box,box plot,0,1,beeswarm,friends,6.854,1,0.574716611797814,0.00240646425448521,0.0000309911096201451,0.2,0.3666,0.505858787064779
P65e08c4af3ab08,1,Dot,dot plot with median,1,1,beeswarm,friends,,3,0.807525296685028,0.0849631665284572,0.0824115182669054,0.18,0.17677811550152,0.505858787064779
P65e08c4af3ab08,2,Box,box plot,0,1,beeswarm,friends,7.258,3,0.635286543012156,0.00122082955422198,0.0711975564286818,0.2,0.271222222222222,0.505858787064779
P65e08c4af3ab08,3,Dot,dot plot with median,1,1,beeswarm,friends,1.945,4,0.763800367595236,0.000486857255618478,0.414073369119111,0.2,0.462176165803109,0.505858787064779
P65e08c4af3ab08,4,Bands,density bands 50-90-99,0,0,beeswarm,friends,4.861,4,0.41266754907724,0.0165108872731043,0.237078734980782,0.22,0.238542141230068,0.505858787064779
P65e08c4af3ab08,5,Box,box plot,0,1,beeswarm,friends,5.053,3,0.343209673252005,0.155787354515135,0.600907622180999,0.16,0.21248,0.505858787064779
P65e08c4af3ab08,6,Bands,density bands 50-90-99,0,0,beeswarm,friends,4.4,4,0.730206344757724,0.457679000797037,0.00485867330425743,0.18,0.214752293577982,0.505858787064779
P65e08c4af3ab08,8,Violin,violin plot with median,0,1,beeswarm,friends,2.167,1,0.43595885745367,0.335687390255505,0.79225783513908,0.16,0.132033613445378,0.505858787064779
P65e08c4af3ab08,9,Dot,dot plot with median,1,1,beeswarm,friends,3.697,3,0.451539919284917,0.00397877117272016,0.537507664117112,0.2,0.292819807427785,0.505858787064779
P65e08c4af3ab08,10,Box,box plot,0,1,beeswarm,friends,7.676,3,0.00000136339766276805,0.31868009307339,0.123600138603223,0.52,0.696774193548387,0.505858787064779
P65e08c4af3ab08,11,Box,box plot,0,1,beeswarm,friends,3.02,3,0.652670234836043,0.00408557879689808,0.00846382368204799,0.18,0.328699360341152,0.505858787064779
P65e08c4af3ab08,12,Dot,dot plot with median,1,1,beeswarm,friends,2.906,3,0.388925423167574,0.0311523185705409,0.292447036383386,0.26,0.263384615384615,0.505858787064779
P65e08c4af3ab08,13,Box,box plot,0,1,beeswarm,friends,3.416,4,0.000000000446611636562011,0.678623016127612,0.0307213430335862,0.6,0.762035763411279,0.505858787064779
P65e08c4af3ab08,14,Violin,violin plot with median,0,1,beeswarm,friends,1.63,4,0.228194503775175,0.00035986061825044,0.485348780134975,0.24,0.458211829436039,0.505858787064779
P65e08c4af3ab08,15,Bands,density bands 50-90-99,0,0,beeswarm,friends,6.763,2,0.508262046939036,0.149023907121095,0.08790682620643,0.16,0.189343065693431,0.505858787064779
P65e08c4af3ab08,16,Violin,violin plot with median,0,1,beeswarm,friends,6.366,2,0.567401396397644,0.682116855364209,0.221565563360971,0.12,0.117710437710438,0.505858787064779
P65e08c4af3ab08,17,Violin,violin plot with median,0,1,beeswarm,friends,1.179,4,0.000000163813628439868,0.892074961546226,0.219982096994319,0.48,0.724967320261438,0.505858787064779
P65e08c4af3ab08,18,Dot,dot plot with median,1,1,beeswarm,friends,2.566,3,0.811216710644882,0.210609452906602,0.124295909968772,0.08,0.146026871401152,0.505858787064779
P65e08c4af3ab08,19,Bands,density bands 50-90-99,0,0,beeswarm,friends,3.008,4,0.806661476416371,0.00170587526113786,0.701224306976141,0.18,0.306009538950715,0.505858787064779
P65e08c4af3ab08,20,Box,box plot,0,1,beeswarm,friends,3.027,1,0.591548708585101,0.173466057061958,0.23183928371286,0.14,0.120216802168022,0.505858787064779
P65e08c4af3ab08,21,Dot,dot plot with median,1,1,beeswarm,friends,5.192,2,0.251590612043469,0.0425461032658692,0.274605687920638,0.18,0.220052770448549,0.505858787064779
P65e08c4af3ab08,22,Bands,density bands 50-90-99,0,0,beeswarm,friends,4.979,2,0.56820304911557,0.00317549892576641,0.306354855599399,0.22,0.233341375150784,0.505858787064779
P65e08c4af3ab08,23,Bands,density bands 50-90-99,0,0,beeswarm,friends,1.016,4,0.000014899436497906,0.636257534164341,0.32641428849409,0.42,0.672175502742231,0.505858787064779
P65e08c4af3ab08,25,Violin,violin plot with median,0,1,beeswarm,friends,5.085,3,0.00241104432593708,0.146581023411335,0.334296669364957,0.3,0.543549783549783,0.505858787064779
P65e08c4af3ab08,26,Violin,violin plot with median,0,1,beeswarm,friends,1.796,1,0.935570807038332,0.595266976627421,0.563916050422142,0.0800000000000001,0.0948409893992934,0.505858787064779
P65e08c4af3ab08,27,Dot,dot plot with median,1,1,beeswarm,friends,8.178,1,0.246309283374898,0.548359617611609,0.202095869811225,0.18,0.226262626262626,0.505858787064779
P65e08c4af3ab08,28,Bands,density bands 50-90-99,0,0,beeswarm,friends,6.004,1,0.504998743665618,0.0534942516355885,0.414435933743202,0.16,0.219267935578331,0.505858787064779
P65e08c4af3ab08,29,Dot,dot plot with median,1,1,beeswarm,friends,1.531,4,0.00000257888493226943,0.260530275404319,0.00521580643505214,0.54,0.600418535127055,0.505858787064779
P65e08c4af3ab08,30,Dot,dot plot with median,1,1,beeswarm,friends,3.719,2,0.75437177957648,0.00100564109405177,0.0062260564928252,0.28,0.386666666666666,0.505858787064779
P65e08c4af3ab08,31,Bands,density bands 50-90-99,0,0,beeswarm,friends,2.885,3,0.391666409000528,0.000000000403248545666202,0.0000321031317972923,0.34,0.424754316069057,0.505858787064779
P65e08c4af3ab08,32,Violin,violin plot with median,0,1,beeswarm,friends,1.459,4,0.000000000483278528307096,0.727499747297014,0.176588804325093,0.58,0.787050754458162,0.505858787064779
P65e08c4af3ab08,33,Violin,violin plot with median,0,1,beeswarm,friends,1.979,4,0.0000000453564572566734,0.332435298159643,0.191130221200878,0.52,0.70983922829582,0.505858787064779
P65e08c4af3ab08,34,Bands,density bands 50-90-99,0,0,beeswarm,friends,7.575,3,0.608161968797686,0.0000900012710103315,0.0010526322240837,0.28,0.256694677871149,0.505858787064779
P65e08c4af3ab08,35,Box,box plot,0,1,beeswarm,friends,4.146,1,0.62418468296885,0.000214919058332264,0.440653302022066,0.2,0.369382716049383,0.505858787064779
P65e08c4af3ab08,36,Box,box plot,0,1,beeswarm,friends,3.796,1,0.00734306285638575,0.540860533255043,0.184079916898989,0.36,0.464864864864865,0.505858787064779
P65e08c4af3ab08,37,Dot,dot plot with median,1,1,beeswarm,friends,6.815,2,0.82368990018956,0.0000203273515662072,0.0435252886729722,0.28,0.385076452599389,0.505858787064779
P65e08c4af3ab08,38,Violin,violin plot with median,0,1,beeswarm,friends,1.88,2,0.866525564097474,0.0986205895453474,0.440307780725408,0.14,0.137417721518987,0.505858787064779
P65e08c4af3ab08,39,Bands,density bands 50-90-99,0,0,beeswarm,friends,3.771,3,0.00000000356383789146264,0.810812724940428,0.071483230909586,0.6,0.770953846153846,0.505858787064779
P65e08c4af3ab08,40,Bands,density bands 50-90-99,0,0,beeswarm,friends,2.336,3,0.0243733183992403,0.00000113256225264813,0.0000511362924381675,0.42,0.410248756218906,0.505858787064779
P65e08c4af3ab08,41,Dot,dot plot with median,1,1,beeswarm,friends,4.784,2,0.863211314450721,0.021049592420521,0.333837863439509,0.16,0.191899371069182,0.505858787064779
P65e08c4af3ab08,42,Violin,violin plot with median,0,1,beeswarm,friends,3.182,4,0.62672790740285,0.000177382918822744,0.00141303589537044,0.24,0.215428571428571,0.505858787064779
P65e08c4af3ab08,43,Bands,density bands 50-90-99,0,0,beeswarm,friends,1.514,2,0.78824723703785,0.974040122723248,0.0641110304889601,0.16,0.195218216318786,0.505858787064779
P65e08c4af3ab08,44,Box,box plot,0,1,beeswarm,friends,1.657,1,0.722210229247109,0.130663607874692,0.00535410704819402,0.16,0.197470085470086,0.505858787064779
P65e08c4af3ab08,45,Box,box plot,0,1,beeswarm,friends,8.263,2,0.0000291732065906825,0.0158596480887374,0.403711755268337,0.36,0.637178130511464,0.505858787064779
P65e08c4af3ab08,46,Violin,violin plot with median,0,1,beeswarm,friends,1.242,4,0.629210497627193,0.00200040171278149,0.0848015477096525,0.2,0.379063360881543,0.505858787064779
P65e08c4af3ab08,47,Box,box plot,0,1,beeswarm,friends,2.332,1,0.662981784414036,0.00756858410406758,0.00606698500348962,0.18,0.27849765258216,0.505858787064779
P65e08c4af3ab08,48,Violin,violin plot with median,0,1,beeswarm,friends,1.806,4,0.777329967146145,0.00460507242449526,0.0272082650395751,0.18,0.333164556962025,0.505858787064779
P65e08c4af3ab08,49,Bands,density bands 50-90-99,0,0,beeswarm,friends,4.138,4,0.384471435033919,0.00359521583978939,0.0861012799638675,0.24,0.258209408194234,0.505858787064779
P65e08c4af3ab08,50,Bands,density bands 50-90-99,0,0,beeswarm,friends,2.611,3,2.16309192779818e-11,0.558778644495203,0.250929021637833,0.58,0.799417758369723,0.505858787064779
P65e08c4af3ab08,52,Violin,violin plot with median,0,1,beeswarm,friends,4.766,2,0.0265606365249667,0.408787285293978,0.917228927315006,0.28,0.333626373626374,0.505858787064779
P65e08c4af3ab08,53,Bands,density bands 50-90-99,0,0,beeswarm,friends,2.512,3,0.370047507989745,0.194520554433523,0.201752886839169,0.16,0.150029673590504,0.505858787064779
P65e08c4af3ab08,54,Violin,violin plot with median,0,1,beeswarm,friends,1.447,4,0.444862911007143,0.0000769001028892991,0.295596632062354,0.24,0.32515406162465,0.505858787064779
P65e08c4af3ab08,56,Box,box plot,0,1,beeswarm,friends,3.997,3,0.724350694943212,0.00000652578759363642,0.0000531511573703402,0.24,0.269664082687339,0.505858787064779
P65e08c4af3ab08,57,Bands,density bands 50-90-99,0,0,beeswarm,friends,1.524,2,0.00265162542422281,0.291866836585919,0.208109644972766,0.34,0.498256029684601,0.505858787064779
P65e08c4af3ab08,58,Dot,dot plot with median,1,1,beeswarm,friends,2.257,4,0.00000168477231810016,0.931267882302314,0.36713311893246,0.44,0.703198458574181,0.505858787064779
P65e08c4af3ab08,59,Bands,density bands 50-90-99,0,0,beeswarm,friends,2.309,1,0.944924119581794,0.41348642502947,0.241376090970131,0.12,0.129770992366412,0.505858787064779
P65e08c4af3ab08,60,Bands,density bands 50-90-99,0,0,beeswarm,friends,1.993,3,0.000000244070360588822,0.255560208158126,0.657117405950948,0.48,0.686820809248555,0.505858787064779
P65e08c4af3ab08,61,Violin,violin plot with median,0,1,beeswarm,friends,1.397,4,0.383248692395809,0.00160318292062045,0.597905466819184,0.22,0.397319223985891,0.505858787064779
P65e08c4af3ab08,62,Dot,dot plot with median,1,1,beeswarm,friends,3.92,2,0.93424868876734,0.0150208783528245,0.0888477978659056,0.16,0.174235294117647,0.505858787064779
P65e08c4af3ab08,63,Dot,dot plot with median,1,1,beeswarm,friends,5.942,3,0.220871684213435,0.00118128529231587,0.317394989382384,0.28,0.311454005934718,0.505858787064779
P65e08c4af3ab08,64,Violin,violin plot with median,0,1,beeswarm,friends,3.071,4,0.0000302296735577023,0.0861626031786411,0.220311081096417,0.4,0.594965986394558,0.505858787064779
P65e08c4af3ab08,65,Box,box plot,0,1,beeswarm,friends,4.441,3,0.0000000171358607303773,0.548217958459644,0.0178725105305195,0.62,0.805705024311184,0.505858787064779
P65e08c4af3ab08,66,Box,box plot,0,1,beeswarm,friends,1.358,1,0.0254531603591894,0.259302898111343,0.0551395075912991,0.26,0.286984126984127,0.505858787064779
P65e08c4af3ab08,67,Bands,density bands 50-90-99,0,0,beeswarm,friends,1.824,2,0.861934396727505,0.110254006992603,0.766954204533171,0.12,0.124548104956268,0.505858787064779
P65e08c4af3ab08,68,Violin,violin plot with median,0,1,beeswarm,friends,3.964,2,0.00019363754865398,0.355439668294643,0.00873557391906099,0.34,0.532600969305331,0.505858787064779
P65e08c4af3ab08,69,Dot,dot plot with median,1,1,beeswarm,friends,2.407,3,0.886780784799312,0.0386756761337825,0.0803119802743621,0.18,0.212666666666667,0.505858787064779
P65e08c4af3ab08,70,Bands,density bands 50-90-99,0,0,beeswarm,friends,2.827,3,0.216875341979282,0.5640168630834,0.596323399168504,0.18,0.207509025270758,0.505858787064779
P65e08c4af3ab08,71,Box,box plot,0,1,beeswarm,friends,1.675,3,0.000000528380229791736,0.0844657399342581,0.0650787325151639,0.46,0.661615271659325,0.505858787064779
P65e08c4af3ab08,72,Violin,violin plot with median,0,1,beeswarm,friends,1.758,3,0.00069480953683243,0.592098627614797,0.432722650293869,0.34,0.474962962962963,0.505858787064779
P65e08c4af3ab08,73,Dot,dot plot with median,1,1,beeswarm,friends,3.086,3,0.635143586866147,0.0404206110578116,0.623040212740174,0.16,0.166054750402577,0.505858787064779
P65e08c4af3ab08,74,Dot,dot plot with median,1,1,beeswarm,friends,1.823,3,0.844738243513509,0.00126156435123237,0.00978241882718744,0.22,0.343073286052009,0.505858787064779
